,code,name,pre_close,volunit,decimal_point,value,type,kind,market,type2,py
4549,107009,内蒙1608,100.0,10.0,4.0,,证券,债券,0,6,NM1
4550,107012,河南1607,100.0,10.0,4.0,,证券,债券,0,6,HN1
4551,107013,河南1608,100.0,10.0,4.0,,证券,债券,0,6,HN1
4552,107016,河南16Z3,100.0,10.0,4.0,,证券,债券,0,6,HN1
4553,107017,河南16Z4,100.0,10.0,4.0,,证券,债券,0,6,HN1
4554,107020,天津1605,100.0,10.0,4.0,,证券,债券,0,6,TJ1
4555,107021,天津1606,100.0,10.0,4.0,,证券,债券,0,6,TJ1
4556,107023,天津16Z5,100.0,10.0,4.0,,证券,债券,0,6,TJ1
4557,107024,天津16Z6,100.0,10.0,4.0,,证券,债券,0,6,TJ1
4558,107027,河北1607,100.0,10.0,4.0,,证券,债券,0,6,HB1
4559,107028,河北1608,100.0,10.0,4.0,,证券,债券,0,6,HB1
4560,107031,河北16Z7,100.0,10.0,4.0,,证券,债券,0,6,HB1
4561,107034,贵州1607,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4562,107035,贵州1608,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4563,107037,湖北16Z4,100.0,10.0,4.0,,证券,债券,0,6,HB1
4564,107040,湖北1611,100.0,10.0,4.0,,证券,债券,0,6,HB1
4565,107041,湖北1612,100.0,10.0,4.0,,证券,债券,0,6,HB1
4566,107042,甘肃1604,100.0,10.0,4.0,,证券,债券,0,6,GS1
4567,107045,山东16Z7,100.0,10.0,4.0,,证券,债券,0,6,SD1
4568,107046,山东16Z8,100.0,10.0,4.0,,证券,债券,0,6,SD1
4569,107049,山东1610,100.0,10.0,4.0,,证券,债券,0,6,SD1
4570,107050,山东1611,100.0,10.0,4.0,,证券,债券,0,6,SD1
4571,107053,重庆16Z5,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4572,107054,重庆16Z6,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4573,107057,重庆1607,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4574,107058,重庆1608,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4575,107061,江苏1607,100.0,10.0,4.0,,证券,债券,0,6,JS1
4576,107062,江苏1608,100.0,10.0,4.0,,证券,债券,0,6,JS1
4577,107065,江苏16Z7,100.0,10.0,4.0,,证券,债券,0,6,JS1
4578,107066,江苏16Z8,100.0,10.0,4.0,,证券,债券,0,6,JS1
4579,107068,浙江16Z2,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4580,107071,浙江1607,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4581,107072,浙江1608,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4582,107075,广西1611,100.0,10.0,4.0,,证券,债券,0,6,GX1
4583,107076,广西1612,100.0,10.0,4.0,,证券,债券,0,6,GX1
4584,107078,广西16Z4,100.0,10.0,4.0,,证券,债券,0,6,GX1
4585,107079,广西16Z5,100.0,10.0,4.0,,证券,债券,0,6,GX1
4586,107082,新疆1611,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4587,107083,新疆1612,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4588,107085,广东16Z8,100.0,10.0,4.0,,证券,债券,0,6,GD1
4589,107086,广东16Z9,100.0,10.0,4.0,,证券,债券,0,6,GD1
4590,107089,广东1611,100.0,10.0,4.0,,证券,债券,0,6,GD1
4591,107090,广东1612,100.0,10.0,4.0,,证券,债券,0,6,GD1
4592,107092,宁夏16Z6,100.0,10.0,4.0,,证券,债券,0,6,NX1
4593,107093,宁夏16Z7,100.0,10.0,4.0,,证券,债券,0,6,NX1
4594,107096,宁夏1607,100.0,10.0,4.0,,证券,债券,0,6,NX1
4595,107097,宁夏1608,100.0,10.0,4.0,,证券,债券,0,6,NX1
4596,107099,福建16Z2,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4597,107102,福建1603,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4598,107103,福建1604,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4599,107106,四川1611,100.0,10.0,4.0,,证券,债券,0,6,SC1
4600,107107,四川1612,100.0,10.0,4.0,,证券,债券,0,6,SC1
4601,107110,四川16Z7,100.0,10.0,4.0,,证券,债券,0,6,SC1
4602,107111,四川16Z8,100.0,10.0,4.0,,证券,债券,0,6,SC1
4603,107114,吉林1603,100.0,10.0,4.0,,证券,债券,0,6,JL1
4604,107115,吉林1604,100.0,10.0,4.0,,证券,债券,0,6,JL1
4605,107117,吉林16Z2,100.0,10.0,4.0,,证券,债券,0,6,JL1
4606,107118,吉林16Z3,100.0,10.0,4.0,,证券,债券,0,6,JL1
4607,107121,江西1607,100.0,10.0,4.0,,证券,债券,0,6,JX1
4608,107122,江西1608,100.0,10.0,4.0,,证券,债券,0,6,JX1
4609,107125,江西16Z7,100.0,10.0,4.0,,证券,债券,0,6,JX1
4610,107126,江西16Z8,100.0,10.0,4.0,,证券,债券,0,6,JX1
4611,107129,内蒙1611,100.0,10.0,4.0,,证券,债券,0,6,NM1
4612,107130,内蒙1612,100.0,10.0,4.0,,证券,债券,0,6,NM1
4613,107133,内蒙16Z3,100.0,10.0,4.0,,证券,债券,0,6,NM1
4614,107134,内蒙16Z4,100.0,10.0,4.0,,证券,债券,0,6,NM1
4615,107136,湖南16Z2,100.0,10.0,4.0,,证券,债券,0,6,HN1
4616,107139,山西1607,100.0,10.0,4.0,,证券,债券,0,6,SX1
4617,107140,山西1608,100.0,10.0,4.0,,证券,债券,0,6,SX1
4618,107142,山西16Z2,100.0,10.0,4.0,,证券,债券,0,6,SX1
4619,107145,河南1611,100.0,10.0,4.0,,证券,债券,0,6,HN1
4620,107146,河南1612,100.0,10.0,4.0,,证券,债券,0,6,HN1
4621,107148,河南16Z7,100.0,10.0,4.0,,证券,债券,0,6,HN1
4622,107150,河南16Z8,100.0,10.0,4.0,,证券,债券,0,6,HN1
4623,107153,安徽1607,100.0,10.0,4.0,,证券,债券,0,6,AH1
4624,107154,安徽1608,100.0,10.0,4.0,,证券,债券,0,6,AH1
4625,107156,安徽16Z2,100.0,10.0,4.0,,证券,债券,0,6,AH1
4626,107161,青海16Z7,100.0,10.0,4.0,,证券,债券,0,6,QH1
4627,107162,青海16Z8,100.0,10.0,4.0,,证券,债券,0,6,QH1
4628,107165,辽宁1607,100.0,10.0,4.0,,证券,债券,0,6,LN1
4629,107166,辽宁1608,100.0,10.0,4.0,,证券,债券,0,6,LN1
4630,107169,新疆16Z7,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4631,107170,新疆16Z8,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4632,107173,新疆1615,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4633,107174,新疆1616,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4634,107177,广东1615,100.0,10.0,4.0,,证券,债券,0,6,GD1
4635,107178,广东1616,100.0,10.0,4.0,,证券,债券,0,6,GD1
4636,107180,广东1618,100.0,10.0,4.0,,证券,债券,0,6,GD1
4637,107181,广东1619,100.0,10.0,4.0,,证券,债券,0,6,GD1
4638,107184,贵州1611,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4639,107185,贵州1612,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4640,107187,贵州16Z6,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4641,107190,上海16Z3,100.0,10.0,4.0,,证券,债券,0,6,SH1
4642,107191,上海16Z4,100.0,10.0,4.0,,证券,债券,0,6,SH1
4643,107193,龙江16Z6,100.0,10.0,4.0,,证券,债券,0,6,LJ1
4644,107196,龙江1607,100.0,10.0,4.0,,证券,债券,0,6,LJ1
4645,107197,龙江1608,100.0,10.0,4.0,,证券,债券,0,6,LJ1
4646,107200,吉林1607,100.0,10.0,4.0,,证券,债券,0,6,JL1
4647,107201,吉林1608,100.0,10.0,4.0,,证券,债券,0,6,JL1
4648,107203,吉林16Z5,100.0,10.0,4.0,,证券,债券,0,6,JL1
4649,107204,吉林16Z6,100.0,10.0,4.0,,证券,债券,0,6,JL1
4650,107207,江苏1611,100.0,10.0,4.0,,证券,债券,0,6,JS1
4651,107208,江苏1612,100.0,10.0,4.0,,证券,债券,0,6,JS1
4652,107211,江苏1614,100.0,10.0,4.0,,证券,债券,0,6,JS1
4653,107212,江苏1615,100.0,10.0,4.0,,证券,债券,0,6,JS1
4654,107215,陕西1614,100.0,10.0,4.0,,证券,债券,0,6,SX1
4655,107216,陕西1615,100.0,10.0,4.0,,证券,债券,0,6,SX1
4656,107217,北京1603,100.0,10.0,4.0,,证券,债券,0,6,BJ1
4657,107218,北京1604,100.0,10.0,4.0,,证券,债券,0,6,BJ1
4658,107221,四川1615,100.0,10.0,4.0,,证券,债券,0,6,SC1
4659,107222,四川1616,100.0,10.0,4.0,,证券,债券,0,6,SC1
4660,107225,四川1618,100.0,10.0,4.0,,证券,债券,0,6,SC1
4661,107226,四川1619,100.0,10.0,4.0,,证券,债券,0,6,SC1
4662,107229,浙江1611,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4663,107230,浙江1612,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4664,107233,浙江16Z5,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4665,107234,浙江16Z6,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4666,107238,河北1611,100.0,10.0,4.0,,证券,债券,0,6,HB1
4667,107239,河北1612,100.0,10.0,4.0,,证券,债券,0,6,HB1
4668,107242,山西1611,100.0,10.0,4.0,,证券,债券,0,6,SX1
4669,107243,山西1612,100.0,10.0,4.0,,证券,债券,0,6,SX1
4670,107245,山西16Z4,100.0,10.0,4.0,,证券,债券,0,6,SX1
4671,107247,云南1606,100.0,10.0,4.0,,证券,债券,0,6,YN1
4672,107250,云南16Z7,100.0,10.0,4.0,,证券,债券,0,6,YN1
4673,107251,云南16Z8,100.0,10.0,4.0,,证券,债券,0,6,YN1
4674,107254,湖北1615,100.0,10.0,4.0,,证券,债券,0,6,HB1
4675,107255,湖北1616,100.0,10.0,4.0,,证券,债券,0,6,HB1
4676,107258,上海1603,100.0,10.0,4.0,,证券,债券,0,6,SH1
4677,107259,上海1604,100.0,10.0,4.0,,证券,债券,0,6,SH1
4678,107261,湖南1606,100.0,10.0,4.0,,证券,债券,0,6,HN1
4679,107264,福建1607,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4680,107265,福建1608,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4681,107267,福建16Z4,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4682,107269,海南1605,100.0,10.0,4.0,,证券,债券,0,6,HN1
4683,107270,海南1606,100.0,10.0,4.0,,证券,债券,0,6,HN1
4684,107273,贵州1615,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4685,107274,贵州1616,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4686,107276,贵州16Z8,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4687,107279,山东1614,100.0,10.0,4.0,,证券,债券,0,6,SD1
4688,107280,山东1615,100.0,10.0,4.0,,证券,债券,0,6,SD1
4689,107283,宁夏1611,100.0,10.0,4.0,,证券,债券,0,6,NX1
4690,107284,宁夏1612,100.0,10.0,4.0,,证券,债券,0,6,NX1
4691,107288,甘肃1607,100.0,10.0,4.0,,证券,债券,0,6,GS1
4692,107291,江西1611,100.0,10.0,4.0,,证券,债券,0,6,JX1
4693,107292,江西1612,100.0,10.0,4.0,,证券,债券,0,6,JX1
4694,107295,江西1614,100.0,10.0,4.0,,证券,债券,0,6,JX1
4695,107296,江西1615,100.0,10.0,4.0,,证券,债券,0,6,JX1
4696,107299,北京16Z3,100.0,10.0,4.0,,证券,债券,0,6,BJ1
4697,107300,北京16Z4,100.0,10.0,4.0,,证券,债券,0,6,BJ1
4698,107302,广西16Z7,100.0,10.0,4.0,,证券,债券,0,6,GX1
4699,107303,广西16Z8,100.0,10.0,4.0,,证券,债券,0,6,GX1
4700,107306,广西1615,100.0,10.0,4.0,,证券,债券,0,6,GX1
4701,107307,广西1616,100.0,10.0,4.0,,证券,债券,0,6,GX1
4702,107310,宁波1607,100.0,10.0,4.0,,证券,债券,0,6,NB1
4703,107311,宁波1608,100.0,10.0,4.0,,证券,债券,0,6,NB1
4704,107314,宁波16Z7,100.0,10.0,4.0,,证券,债券,0,6,NB1
4705,107315,宁波16Z8,100.0,10.0,4.0,,证券,债券,0,6,NB1
4706,107318,辽宁16Z7,100.0,10.0,4.0,,证券,债券,0,6,LN1
4707,107319,辽宁16Z8,100.0,10.0,4.0,,证券,债券,0,6,LN1
4708,107322,陕西1618,100.0,10.0,4.0,,证券,债券,0,6,SX1
4709,107323,陕西1619,100.0,10.0,4.0,,证券,债券,0,6,SX1
4710,107326,湖北1619,100.0,10.0,4.0,,证券,债券,0,6,HB1
4711,107327,湖北1620,100.0,10.0,4.0,,证券,债券,0,6,HB1
4712,107329,湖北16Z6,100.0,10.0,4.0,,证券,债券,0,6,HB1
4713,107332,河南1618,100.0,10.0,4.0,,证券,债券,0,6,HN1
4714,107333,河南1619,100.0,10.0,4.0,,证券,债券,0,6,HN1
4715,107336,河南1615,100.0,10.0,4.0,,证券,债券,0,6,HN1
4716,107337,河南1616,100.0,10.0,4.0,,证券,债券,0,6,HN1
4717,107340,新疆1619,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4718,107341,新疆1620,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4719,107344,新疆1622,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4720,107345,新疆1623,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4721,107348,江苏1618,100.0,10.0,4.0,,证券,债券,0,6,JS1
4722,107349,江苏1619,100.0,10.0,4.0,,证券,债券,0,6,JS1
4723,107351,江苏1622,100.0,10.0,4.0,,证券,债券,0,6,JS1
4724,107352,江苏1623,100.0,10.0,4.0,,证券,债券,0,6,JS1
4725,107356,安徽1611,100.0,10.0,4.0,,证券,债券,0,6,AH1
4726,107357,安徽1612,100.0,10.0,4.0,,证券,债券,0,6,AH1
4727,107359,安徽16Z4,100.0,10.0,4.0,,证券,债券,0,6,AH1
4728,107362,湖南16Z5,100.0,10.0,4.0,,证券,债券,0,6,HN1
4729,107365,青海1611,100.0,10.0,4.0,,证券,债券,0,6,QH1
4730,107366,青海1612,100.0,10.0,4.0,,证券,债券,0,6,QH1
4731,107369,青岛1607,100.0,10.0,4.0,,证券,债券,0,6,QD1
4732,107370,青岛1608,100.0,10.0,4.0,,证券,债券,0,6,QD1
4733,107372,青岛16Z5,100.0,10.0,4.0,,证券,债券,0,6,QD1
4734,107373,青岛16Z6,100.0,10.0,4.0,,证券,债券,0,6,QD1
4735,107376,山东1618,100.0,10.0,4.0,,证券,债券,0,6,SD1
4736,107377,山东1619,100.0,10.0,4.0,,证券,债券,0,6,SD1
4737,107380,山东1622,100.0,10.0,4.0,,证券,债券,0,6,SD1
4738,107381,山东1623,100.0,10.0,4.0,,证券,债券,0,6,SD1
4739,107384,山东1626,100.0,10.0,4.0,,证券,债券,0,6,SD1
4740,107385,山东1627,100.0,10.0,4.0,,证券,债券,0,6,SD1
4741,107388,内蒙1615,100.0,10.0,4.0,,证券,债券,0,6,NM1
4742,107389,内蒙1616,100.0,10.0,4.0,,证券,债券,0,6,NM1
4743,107391,内蒙16Z6,100.0,10.0,4.0,,证券,债券,0,6,NM1
4744,107394,辽宁1611,100.0,10.0,4.0,,证券,债券,0,6,LN1
4745,107395,辽宁1612,100.0,10.0,4.0,,证券,债券,0,6,LN1
4746,107398,辽宁1614,100.0,10.0,4.0,,证券,债券,0,6,LN1
4747,107399,辽宁1615,100.0,10.0,4.0,,证券,债券,0,6,LN1
4748,107402,重庆1611,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4749,107403,重庆1612,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4750,107405,重庆16Z8,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4751,107408,四川1622,100.0,10.0,4.0,,证券,债券,0,6,SC1
4752,107409,四川1623,100.0,10.0,4.0,,证券,债券,0,6,SC1
4753,107412,四川1626,100.0,10.0,4.0,,证券,债券,0,6,SC1
4754,107413,四川1627,100.0,10.0,4.0,,证券,债券,0,6,SC1
4755,107416,浙江1615,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4756,107417,浙江1616,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4757,107420,浙江16Z9,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4758,107421,浙江1617,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4759,107424,贵州1619,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4760,107425,贵州1620,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4761,107428,贵州1622,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4762,107429,贵州1623,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4763,107432,广西1619,100.0,10.0,4.0,,证券,债券,0,6,GX1
4764,107433,广西1620,100.0,10.0,4.0,,证券,债券,0,6,GX1
4765,107436,广西1622,100.0,10.0,4.0,,证券,债券,0,6,GX1
4766,107437,广西1623,100.0,10.0,4.0,,证券,债券,0,6,GX1
4767,107439,广东1621,100.0,10.0,4.0,,证券,债券,0,6,GD1
4768,107440,广东1622,100.0,10.0,4.0,,证券,债券,0,6,GD1
4769,107443,厦门1603,100.0,10.0,4.0,,证券,债券,0,6,XM1
4770,107444,厦门1604,100.0,10.0,4.0,,证券,债券,0,6,XM1
4771,107446,厦门16Z2,100.0,10.0,4.0,,证券,债券,0,6,XM1
4772,107449,山西1615,100.0,10.0,4.0,,证券,债券,0,6,SX1
4773,107450,山西1616,100.0,10.0,4.0,,证券,债券,0,6,SX1
4774,107452,山西16Z6,100.0,10.0,4.0,,证券,债券,0,6,SX1
4775,107454,湖南1608,100.0,10.0,4.0,,证券,债券,0,6,HN1
4776,107456,湖南16Z7,100.0,10.0,4.0,,证券,债券,0,6,HN1
4777,107459,上海1607,100.0,10.0,4.0,,证券,债券,0,6,SH1
4778,107460,上海1608,100.0,10.0,4.0,,证券,债券,0,6,SH1
4779,107463,陕西1622,100.0,10.0,4.0,,证券,债券,0,6,SX1
4780,107464,陕西1623,100.0,10.0,4.0,,证券,债券,0,6,SX1
4781,107467,大连1603,100.0,10.0,4.0,,证券,债券,0,6,DL1
4782,107468,大连1604,100.0,10.0,4.0,,证券,债券,0,6,DL1
4783,107471,大连16Z3,100.0,10.0,4.0,,证券,债券,0,6,DL1
4784,107472,大连16Z4,100.0,10.0,4.0,,证券,债券,0,6,DL1
4785,107476,海南16Z3,100.0,10.0,4.0,,证券,债券,0,6,HN1
4786,107477,海南16Z4,100.0,10.0,4.0,,证券,债券,0,6,HN1
4787,107480,云南1609,100.0,10.0,4.0,,证券,债券,0,6,YN1
4788,107485,新疆1626,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4789,107486,新疆1627,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4790,107489,新疆1630,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4791,107490,新疆1631,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4792,107494,西藏1603,100.0,10.0,4.0,,证券,债券,0,6,XZ1
4793,107495,西藏1604,100.0,10.0,4.0,,证券,债券,0,6,XZ1
4794,107496,北京1605,100.0,10.0,4.0,,证券,债券,0,6,BJ1
4795,107499,北京16Z7,100.0,10.0,4.0,,证券,债券,0,6,BJ1
4796,107501,天津1608,100.0,10.0,4.0,,证券,债券,0,6,TJ1
4797,107504,天津16Z9,100.0,10.0,4.0,,证券,债券,0,6,TJ1
4798,107505,天津1609,100.0,10.0,4.0,,证券,债券,0,6,TJ1
4799,107509,江苏1626,100.0,10.0,4.0,,证券,债券,0,6,JS1
4800,107510,江苏1627,100.0,10.0,4.0,,证券,债券,0,6,JS1
4801,107513,江苏1630,100.0,10.0,4.0,,证券,债券,0,6,JS1
4802,107514,江苏1631,100.0,10.0,4.0,,证券,债券,0,6,JS1
4803,107517,内蒙1619,100.0,10.0,4.0,,证券,债券,0,6,NM1
4804,107518,内蒙1620,100.0,10.0,4.0,,证券,债券,0,6,NM1
4805,107520,内蒙16Z8,100.0,10.0,4.0,,证券,债券,0,6,NM1
4806,107524,广东1625,100.0,10.0,4.0,,证券,债券,0,6,GD1
4807,107525,广东1626,100.0,10.0,4.0,,证券,债券,0,6,GD1
4808,107526,新疆1633,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4809,107528,新疆1702,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4810,107530,新疆1704,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4811,107532,河北1702,100.0,10.0,4.0,,证券,债券,0,6,HB1
4812,107536,辽宁1703,100.0,10.0,4.0,,证券,债券,0,6,LN1
4813,107537,辽宁1704,100.0,10.0,4.0,,证券,债券,0,6,LN1
4814,107540,广西1703,100.0,10.0,4.0,,证券,债券,0,6,GX1
4815,107541,广西1704,100.0,10.0,4.0,,证券,债券,0,6,GX1
4816,107543,广西1706,100.0,10.0,4.0,,证券,债券,0,6,GX1
4817,107544,广西1707,100.0,10.0,4.0,,证券,债券,0,6,GX1
4818,107546,广西1709,100.0,10.0,4.0,,证券,债券,0,6,GX1
4819,107548,云南1702,100.0,10.0,4.0,,证券,债券,0,6,YN1
4820,107550,云南1704,100.0,10.0,4.0,,证券,债券,0,6,YN1
4821,107553,山西1703,100.0,10.0,4.0,,证券,债券,0,6,SX1
4822,107555,山西1705,100.0,10.0,4.0,,证券,债券,0,6,SX1
4823,107558,江西1703,100.0,10.0,4.0,,证券,债券,0,6,JX1
4824,107559,江西1704,100.0,10.0,4.0,,证券,债券,0,6,JX1
4825,107562,江西1707,100.0,10.0,4.0,,证券,债券,0,6,JX1
4826,107563,江西1708,100.0,10.0,4.0,,证券,债券,0,6,JX1
4827,107565,贵州1702,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4828,107567,山东1702,100.0,10.0,4.0,,证券,债券,0,6,SD1
4829,107569,江苏1702,100.0,10.0,4.0,,证券,债券,0,6,JS1
4830,107571,江苏1704,100.0,10.0,4.0,,证券,债券,0,6,JS1
4831,107573,重庆1702,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4832,107575,重庆1704,100.0,10.0,4.0,,证券,债券,0,6,CQ1
4833,107577,河南1702,100.0,10.0,4.0,,证券,债券,0,6,HN1
4834,107579,河南1704,100.0,10.0,4.0,,证券,债券,0,6,HN1
4835,107582,四川1703,100.0,10.0,4.0,,证券,债券,0,6,SC1
4836,107583,四川1704,100.0,10.0,4.0,,证券,债券,0,6,SC1
4837,107586,四川1707,100.0,10.0,4.0,,证券,债券,0,6,SC1
4838,107587,四川1708,100.0,10.0,4.0,,证券,债券,0,6,SC1
4839,107589,浙江1702,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4840,107590,浙江1703,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4841,107592,浙江1705,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4842,107593,浙江1706,100.0,10.0,4.0,,证券,债券,0,6,ZJ1
4843,107596,青海1703,100.0,10.0,4.0,,证券,债券,0,6,QH1
4844,107597,青海1704,100.0,10.0,4.0,,证券,债券,0,6,QH1
4845,107599,甘肃1702,100.0,10.0,4.0,,证券,债券,0,6,GS1
4846,107602,辽宁1707,100.0,10.0,4.0,,证券,债券,0,6,LN1
4847,107603,辽宁1708,100.0,10.0,4.0,,证券,债券,0,6,LN1
4848,107605,贵州1704,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4849,107608,龙江1703,100.0,10.0,4.0,,证券,债券,0,6,LJ1
4850,107609,龙江1704,100.0,10.0,4.0,,证券,债券,0,6,LJ1
4851,107611,龙江1706,100.0,10.0,4.0,,证券,债券,0,6,LJ1
4852,107613,新疆1706,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4853,107615,新疆1708,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4854,107620,河北1706,100.0,10.0,4.0,,证券,债券,0,6,HB1
4855,107621,河北1707,100.0,10.0,4.0,,证券,债券,0,6,HB1
4856,107623,陕西1702,100.0,10.0,4.0,,证券,债券,0,6,SX1
4857,107625,陕西1704,100.0,10.0,4.0,,证券,债券,0,6,SX1
4858,107628,青岛1703,100.0,10.0,4.0,,证券,债券,0,6,QD1
4859,107629,青岛1704,100.0,10.0,4.0,,证券,债券,0,6,QD1
4860,107631,青岛1706,100.0,10.0,4.0,,证券,债券,0,6,QD1
4861,107632,青岛1707,100.0,10.0,4.0,,证券,债券,0,6,QD1
4862,107635,宁波1703,100.0,10.0,4.0,,证券,债券,0,6,NB1
4863,107636,宁波1704,100.0,10.0,4.0,,证券,债券,0,6,NB1
4864,107639,宁波1707,100.0,10.0,4.0,,证券,债券,0,6,NB1
4865,107640,宁波1708,100.0,10.0,4.0,,证券,债券,0,6,NB1
4866,107643,广东1703,100.0,10.0,4.0,,证券,债券,0,6,GD1
4867,107644,广东1704,100.0,10.0,4.0,,证券,债券,0,6,GD1
4868,107646,广东1706,100.0,10.0,4.0,,证券,债券,0,6,GD1
4869,107647,广东1707,100.0,10.0,4.0,,证券,债券,0,6,GD1
4870,107649,云南1706,100.0,10.0,4.0,,证券,债券,0,6,YN1
4871,107651,云南1708,100.0,10.0,4.0,,证券,债券,0,6,YN1
4872,107654,山东1705,100.0,10.0,4.0,,证券,债券,0,6,SD1
4873,107658,四川1711,100.0,10.0,4.0,,证券,债券,0,6,SC1
4874,107659,四川1712,100.0,10.0,4.0,,证券,债券,0,6,SC1
4875,107662,四川1715,100.0,10.0,4.0,,证券,债券,0,6,SC1
4876,107663,四川1716,100.0,10.0,4.0,,证券,债券,0,6,SC1
4877,107666,内蒙1703,100.0,10.0,4.0,,证券,债券,0,6,NM1
4878,107669,广西1712,100.0,10.0,4.0,,证券,债券,0,6,GX1
4879,107672,湖北1702,100.0,10.0,4.0,,证券,债券,0,6,HB1
4880,107675,河南1707,100.0,10.0,4.0,,证券,债券,0,6,HN1
4881,107676,河南1708,100.0,10.0,4.0,,证券,债券,0,6,HN1
4882,107678,上海1703,100.0,10.0,4.0,,证券,债券,0,6,SH1
4883,107679,上海1702,100.0,10.0,4.0,,证券,债券,0,6,SH1
4884,107683,福建1703,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4885,107684,福建1704,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4886,107686,福建1706,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4887,107687,福建1707,100.0,10.0,4.0,,证券,债券,0,6,FJ1
4888,107689,贵州1706,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4889,107691,贵州1708,100.0,10.0,4.0,,证券,债券,0,6,GZ1
4890,107694,四川1719,100.0,10.0,4.0,,证券,债券,0,6,SC1
4891,107695,四川1720,100.0,10.0,4.0,,证券,债券,0,6,SC1
4892,107698,宁夏1703,100.0,10.0,4.0,,证券,债券,0,6,NX1
4893,107699,宁夏1704,100.0,10.0,4.0,,证券,债券,0,6,NX1
4894,107701,宁夏1706,100.0,10.0,4.0,,证券,债券,0,6,NX1
4895,107704,陕西1707,100.0,10.0,4.0,,证券,债券,0,6,SX1
4896,107705,陕西1708,100.0,10.0,4.0,,证券,债券,0,6,SX1
4897,107707,河北1708,100.0,10.0,4.0,,证券,债券,0,6,HB1
4898,107709,河北1710,100.0,10.0,4.0,,证券,债券,0,6,HB1
4899,107710,河北1711,100.0,10.0,4.0,,证券,债券,0,6,HB1
4900,107712,新疆1710,100.0,10.0,4.0,,证券,债券,0,6,XJ1
4901,107715,海南1702,100.0,10.0,4.0,,证券,债券,0,6,HN1
4902,107716,海南1703,100.0,10.0,4.0,,证券,债券,0,6,HN1
4903,107719,甘肃1706,100.0,10.0,4.0,,证券,债券,0,6,GS1
